,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
92,2.55,93.08,,,,-2.14,69.85,0.16,166.700.000,269.260.000,435.960.000,31/03/2002,CGRA4
93,3.52,103.01,,,,-3.06,70.67,0.16,166.700.000,269.260.000,435.960.000,31/12/2001,CGRA4
94,2.1,99.27,,,,-1.4,69.71,0.16,166.700.000,269.260.000,435.960.000,30/06/2001,CGRA4
95,2.31,93.58,,,,-1.53,66.06,0.15,166.700.000,285.960.000,452.660.000,31/03/2001,CGRA4
96,2.38,98.4,,,,-1.73,65.64,0.15,166.700.000,285.960.000,452.660.000,31/12/2000,CGRA4
97,2.05,90.05,,,,-1.39,64.21,0.14,166.700.000,285.960.000,452.660.000,30/09/2000,CGRA4
98,2.27,90.16,,,,-1.56,63.23,0.14,166.700.000,285.960.000,452.660.000,30/06/2000,CGRA4
99,1.18,86.2,,,,,60.19,0.13,166.700.000,285.960.000,452.660.000,31/03/2000,CGRA4
0,755.32,13430.0,512.49,3710.0,4220.0,3460.0,3860.0,100.17,15.527.000,23.044.000,38.571.000,31/03/2025,CLSC4
1,1020.0,13040.0,416.1,3790.0,4200.0,3180.0,3670.0,95.18,15.527.000,23.044.000,38.571.000,31/12/2024,CLSC4
2,1340.0,13420.0,508.17,3830.0,4340.0,3000.0,3380.0,87.71,15.527.000,23.044.000,38.571.000,30/09/2024,CLSC4
3,605.89,12440.0,658.51,2480.0,3140.0,2530.0,3350.0,86.97,15.527.000,23.044.000,38.571.000,30/06/2024,CLSC4
4,880.44,12430.0,697.85,2480.0,3180.0,2300.0,3120.0,80.90,15.527.000,23.044.000,38.571.000,31/03/2024,CLSC4
5,906.2,12300.0,522.33,2650.0,3170.0,2270.0,2930.0,76.03,15.527.000,23.044.000,38.571.000,31/12/2023,CLSC4
6,660.9,11600.0,421.49,2020.0,2440.0,1780.0,3190.0,82.64,15.527.000,23.044.000,38.571.000,30/09/2023,CLSC4
7,1030.0,11800.0,549.76,1920.0,2470.0,1440.0,3200.0,82.99,15.527.000,23.044.000,38.571.000,30/06/2023,CLSC4
8,878.2,11760.0,649.21,1770.0,2420.0,1540.0,3060.0,79.21,15.527.000,23.044.000,38.571.000,31/03/2023,CLSC4
9,940.68,11630.0,507.7,1940.0,2450.0,1510.0,2880.0,74.75,15.527.000,23.044.000,38.571.000,31/12/2022,CLSC4
10,1440.0,12020.0,582.55,1980.0,2570.0,1130.0,2930.0,76.05,15.527.000,23.044.000,38.571.000,30/09/2022,CLSC4
11,1270.0,11700.0,386.9,2180.0,2560.0,1290.0,2900.0,75.16,15.527.000,23.044.000,38.571.000,30/06/2022,CLSC4
12,1710.0,12920.0,255.27,2330.0,2590.0,880.1,2850.0,73.80,15.527.000,23.044.000,38.571.000,31/03/2022,CLSC4
13,844.09,11960.0,176.55,1850.0,2020.0,1180.0,2620.0,67.96,15.527.000,23.044.000,38.571.000,31/12/2021,CLSC4
14,743.08,12140.0,292.17,1530.0,1820.0,1080.0,2460.0,63.77,15.527.000,23.044.000,38.571.000,30/09/2021,CLSC4
15,1100.0,11880.0,362.98,1560.0,1920.0,819.46,2280.0,59.21,15.527.000,23.044.000,38.571.000,30/06/2021,CLSC4
16,1020.0,10530.0,949.12,1060.0,2000.0,985.41,2180.0,56.62,15.527.000,23.044.000,38.571.000,31/03/2021,CLSC4
17,1170.0,10670.0,968.49,992.96,1960.0,795.25,1980.0,51.45,15.527.000,23.044.000,38.571.000,31/12/2020,CLSC4
18,1160.0,10420.0,983.74,864.17,1850.0,686.4,1690.0,43.87,15.527.000,23.044.000,38.571.000,30/09/2020,CLSC4
19,926.41,10150.0,1090.0,979.9,2070.0,1150.0,1610.0,41.79,15.527.000,23.044.000,38.571.000,30/06/2020,CLSC4
20,341.76,9430.0,558.28,1060.0,1610.0,1270.0,1550.0,40.22,15.527.000,23.044.000,38.571.000,31/03/2020,CLSC4
21,566.18,9500.0,488.76,1170.0,1660.0,1100.0,1410.0,36.48,15.527.000,23.044.000,38.571.000,31/12/2019,CLSC4
22,627.34,10810.0,384.11,1150.0,1530.0,902.03,2029.9999999999998,52.51,15.527.000,23.044.000,38.571.000,30/09/2019,CLSC4
23,756.41,10920.0,304.0,1230.0,1530.0,778.52,1930.0,49.94,15.527.000,23.044.000,38.571.000,30/06/2019,CLSC4
24,746.06,9820.0,355.05,953.97,1310.0,562.97,1880.0,48.74,15.527.000,23.044.000,38.571.000,31/03/2019,CLSC4
25,698.06,9850.0,452.48,967.59,1420.0,722.0,1800.0,46.69,15.527.000,23.044.000,38.571.000,31/12/2018,CLSC4
26,318.01,9520.0,470.77,406.2,876.97,558.96,2009.9999999999998,52.12,15.527.000,23.044.000,38.571.000,30/09/2018,CLSC4
27,300.23,9150.0,434.46,170.68,605.14,304.91,1970.0,51.03,15.527.000,23.044.000,38.571.000,30/06/2018,CLSC4
28,487.41,9020.0,459.45,136.89,596.34,108.93,1900.0,49.17,15.527.000,23.044.000,38.571.000,31/03/2018,CLSC4
29,564.59,9060.0,340.39,142.29,482.68,-81.91,1840.0,47.76,15.527.000,23.044.000,38.571.000,31/12/2017,CLSC4
30,965.15,9130.0,388.65,147.69,536.34,-428.8,2140.0,55.41,15.527.000,23.044.000,38.571.000,30/09/2017,CLSC4
31,1120.0,9160.0,281.14,301.84,582.98,-532.06,2080.0,53.88,15.527.000,23.044.000,38.571.000,30/06/2017,CLSC4
32,1020.0,9150.0,310.69,436.8,747.49,-271.99,2180.0,56.45,15.527.000,23.044.000,38.571.000,31/03/2017,CLSC4
33,917.46,8630.0,310.15,477.64,787.79,-129.67,2080.0,53.82,15.527.000,23.044.000,38.571.000,31/12/2016,CLSC4
34,981.43,8760.0,321.52,521.43,842.94,-138.49,2190.0,56.76,15.527.000,23.044.000,38.571.000,30/09/2016,CLSC4
35,1270.0,8700.0,611.05,570.72,1180.0,-88.98,2070.0,53.60,15.527.000,23.044.000,38.571.000,30/06/2016,CLSC4
36,1080.0,8350.0,521.65,720.21,1240.0,166.29,2250.0,58.35,15.527.000,23.044.000,38.571.000,31/03/2016,CLSC4
37,922.05,7990.0,518.76,624.15,1140.0,220.86,2220.0,57.68,15.527.000,23.044.000,38.571.000,31/12/2015,CLSC4
38,829.59,7410.0,509.08,667.09,1180.0,346.58,2350.0,60.88,15.527.000,23.044.000,38.571.000,30/09/2015,CLSC4
39,409.32,6890.0,180.66,717.43,898.09,488.77,2410.0,62.37,15.527.000,23.044.000,38.571.000,30/06/2015,CLSC4
40,397.65,6500.0,335.48,549.39,884.87,487.22,2400.0,62.20,15.527.000,23.044.000,38.571.000,31/03/2015,CLSC4
41,449.79,6170.0,326.71,532.65,859.35,409.56,2340.0,60.76,15.527.000,23.044.000,38.571.000,31/12/2014,CLSC4
42,654.84,5850.0,319.13,609.61,928.74,273.9,2160.0,56.01,15.527.000,23.044.000,38.571.000,30/09/2014,CLSC4
43,635.32,5800.0,270.23,687.49,957.71,322.39,2120.0,55.04,15.527.000,23.044.000,38.571.000,30/06/2014,CLSC4
44,447.63,5960.0,256.61,455.21,711.81,264.18,2060.0,53.53,15.527.000,23.044.000,38.571.000,31/03/2014,CLSC4
45,664.51,5630.0,204.32,477.36,681.67,17.17,2140.0,55.42,15.527.000,23.044.000,38.571.000,31/12/2013,CLSC4
46,851.5,5670.0,213.53,519.09,732.63,-118.87,1930.0,49.97,15.527.000,23.044.000,38.571.000,30/09/2013,CLSC4
47,473.3,5680.0,178.69,559.22,737.9,264.6,1710.0,44.45,15.527.000,23.044.000,38.571.000,30/06/2013,CLSC4
48,86.45,5210.0,187.15,281.28,468.43,381.98,1600.0,41.39,15.527.000,23.044.000,38.571.000,31/03/2013,CLSC4
49,199.87,5370.0,88.17,300.65,388.82,188.95,1900.0,49.28,15.527.000,23.044.000,38.571.000,31/12/2012,CLSC4
50,246.79,5190.0,117.04,167.45,284.49,37.71,2040.0,52.84,15.527.000,23.044.000,38.571.000,30/09/2012,CLSC4
51,335.01,5120.0,164.56,156.28,320.83,-14.18,2170.0,56.35,15.527.000,23.044.000,38.571.000,30/06/2012,CLSC4
52,381.02,5380.0,188.01,141.23,329.25,-51.78,2260.0,58.57,15.527.000,23.044.000,38.571.000,31/03/2012,CLSC4
53,442.5,5370.0,241.3,129.8,371.1,-71.4,2170.0,56.38,15.527.000,23.044.000,38.571.000,31/12/2011,CLSC4
54,432.43,5190.0,195.31,187.75,383.06,-49.37,2170.0,56.35,15.527.000,23.044.000,38.571.000,30/09/2011,CLSC4
55,360.93,5200.0,118.87,259.27,378.14,17.21,2120.0,55.09,15.527.000,23.044.000,38.571.000,30/06/2011,CLSC4
56,247.36,5100.0,115.42,204.16,319.59,72.23,2060.0,53.32,15.527.000,23.044.000,38.571.000,31/03/2011,CLSC4
57,260.25,5000.0,109.72,210.62,320.34,60.09,1940.0,50.31,15.527.000,23.044.000,38.571.000,31/12/2010,CLSC4
58,344.82,5050.0,100.68,195.8,296.49,-48.33,1910.0,49.45,15.527.000,23.044.000,38.571.000,30/09/2010,CLSC4
59,339.51,4890.0,97.88,219.09,316.97,-22.55,1920.0,49.71,15.527.000,23.044.000,38.571.000,30/06/2010,CLSC4
60,360.59,4900.0,94.81,223.44,318.24,-42.34,1880.0,48.74,15.527.000,23.044.000,38.571.000,31/03/2010,CLSC4
61,384.34,4350.0,47.4,141.51,188.91,-195.43,1730.0,44.84,15.527.000,23.044.000,38.571.000,31/12/2009,CLSC4
62,299.62,4360.0,41.66,152.32,193.97,-105.64,1740.0,45.12,15.527.000,23.044.000,38.571.000,30/09/2009,CLSC4
63,274.2,4360.0,32.21,163.34,195.55,-78.64,1710.0,44.45,15.527.000,23.044.000,38.571.000,30/06/2009,CLSC4
64,292.62,4450.0,30.37,157.2,187.57,-105.05,1630.0,42.26,15.527.000,23.044.000,38.571.000,31/03/2009,CLSC4
65,340.27,4440.0,23.1,170.06,193.16,-147.12,1640.0,42.47,15.527.000,23.044.000,38.571.000,31/12/2008,CLSC4
66,488.92,4550.0,23.24,130.34,153.58,-335.34,1720.0,44.52,15.527.000,23.044.000,38.571.000,30/09/2008,CLSC4
67,484.36,4450.0,23.17,135.94,159.11,-325.26,1670.0,43.41,15.527.000,23.044.000,38.571.000,30/06/2008,CLSC4
68,452.01,4270.0,23.79,134.83,158.62,-293.39,1530.0,39.65,15.527.000,23.044.000,38.571.000,31/03/2008,CLSC4
69,492.64,4230.0,27.0,140.48,167.48,-325.16,1450.0,37.68,15.527.000,23.044.000,38.571.000,31/12/2007,CLSC4
70,327.58,4210.0,55.4,120.97,176.37,-151.21,1440.0,37.38,15.527.000,23.044.000,38.571.000,30/09/2007,CLSC4
71,182.42,3810.0,45.95,76.31,122.26,-60.16,1420.0,36.84,15.527.000,23.044.000,38.571.000,30/06/2007,CLSC4
72,265.08,3710.0,59.22,82.42,141.64,-123.44,1340.0,34.68,15.527.000,23.044.000,38.571.000,31/03/2007,CLSC4
73,129.45,3550.0,68.83,89.74,158.56,29.11,1210.0,31.27,15.527.000,23.044.000,38.571.000,31/12/2006,CLSC4
74,170.2,3660.0,80.93,95.52,176.45,6.25,1190.0,1.54,310.543.000,460.889.000,771.432.000,30/09/2006,CLSC4
75,194.65,3440.0,86.48,105.31,191.79,-2.86,1160.0,1.51,310.543.000,460.889.000,771.432.000,30/06/2006,CLSC4
76,160.26,3390.0,84.81,121.19,206.0,45.74,1100.0,1.42,310.543.000,460.889.000,771.432.000,31/03/2006,CLSC4
77,204.18,3360.0,83.28,137.99,221.27,17.09,1040.0,1.35,310.543.000,460.889.000,771.432.000,31/12/2005,CLSC4
78,149.62,3310.0,72.8,145.94,218.74,69.12,1070.0,1.38,310.543.000,460.889.000,771.432.000,30/09/2005,CLSC4
79,145.8,3150.0,55.33,114.86,170.2,24.4,990.84,1.28,310.543.000,460.889.000,771.432.000,30/06/2005,CLSC4
80,189.5,3160.0,51.32,127.52,178.83,-10.67,944.18,1.22,310.543.000,460.889.000,771.432.000,31/03/2005,CLSC4
81,175.63,3120.0,52.07,137.07,189.14,13.51,921.02,1.19,310.543.000,460.889.000,771.432.000,31/12/2004,CLSC4
82,138.01,3290.0,9.12,31.83,40.95,-97.06,908.53,1.18,310.543.000,460.889.000,771.432.000,30/09/2004,CLSC4
83,130.09,3190.0,10.48,32.35,42.82,-87.27,853.5,1.11,310.543.000,460.889.000,771.432.000,30/06/2004,CLSC4
84,115.39,3160.0,11.29,33.32,44.61,-70.79,831.93,1.08,310.543.000,460.889.000,771.432.000,31/03/2004,CLSC4
85,91.04,2990.0,12.3,34.47,46.77,-44.27,777.78,1.01,310.543.000,460.889.000,771.432.000,31/12/2003,CLSC4
86,70.2,2810.0,12.84,44.84,57.68,-12.53,723.58,0.94,310.543.000,460.889.000,771.432.000,30/09/2003,CLSC4
87,57.71,2690.0,12.44,46.86,59.31,1.6,680.11,0.88,310.543.000,460.889.000,771.432.000,30/06/2003,CLSC4
88,67.13,2700.0,11.97,50.33,62.3,-4.83,663.25,0.86,310.543.000,460.889.000,771.432.000,31/03/2003,CLSC4
89,80.92,2630.0,,44.17,44.17,-36.75,637.59,0.83,310.543.000,460.889.000,771.432.000,31/12/2002,CLSC4
90,61.5,2700.0,69.32,186.35,255.67,194.17,957.89,1.24,310.543.000,460.889.000,771.432.000,30/09/2002,CLSC4
91,45.28,2860.0,66.91,176.96,243.87,198.59,978.82,1.27,310.543.000,460.889.000,771.432.000,30/06/2002,CLSC4
92,48.29,2820.0,61.2,172.5,233.71,185.42,973.89,1.26,310.543.000,460.889.000,771.432.000,31/03/2002,CLSC4
93,27.83,2770.0,63.57,182.3,245.87,218.03,925.18,1.20,310.543.000,460.889.000,771.432.000,31/12/2001,CLSC4
94,47.57,2630.0,160.77,91.98,252.75,205.18,1160.0,1.50,310.543.000,460.889.000,771.432.000,30/06/2001,CLSC4
95,30.4,2600.0,151.47,90.33,241.8,211.4,1160.0,1.50,310.543.000,460.889.000,771.432.000,31/03/2001,CLSC4
96,33.5,2540.0,141.16,88.87,230.04,196.54,1150.0,1.49,310.543.000,460.889.000,771.432.000,31/12/2000,CLSC4
97,15.9,2540.0,136.79,87.87,224.66,208.76,1140.0,1.48,310.543.000,460.889.000,771.432.000,30/09/2000,CLSC4
98,19.02,2450.0,131.61,88.72,220.33,201.31,1140.0,1.48,310.543.000,460.889.000,771.432.000,30/06/2000,CLSC4
99,11.94,2420.0,125.45,91.76,217.2,205.26,1140.0,1.48,310.543.000,460.889.000,771.432.000,31/03/2000,CLSC4
0,3240.0,63900.0,2640.0,12610.0,15240.0,12000.0,27910.0,9.75,956.602.000,1.905.180.000,2.861.782.000,31/03/2025,CMIG3
1,1900.0,59730.0,2880.0,9400.0,12280.0,10380.0,27380.0,9.57,956.602.000,1.905.180.000,2.861.782.000,31/12/2024,CMIG3
2,3660.0,63010.0,4800.0,9340.0,14130.0,10470.0,28060.0,9.81,956.602.000,1.905.180.000,2.861.782.000,30/09/2024,CMIG3
3,1560.0,56740.0,4660.0,6990.0,11640.0,10080.0,26670.0,9.32,956.602.000,1.905.180.000,2.861.782.000,30/06/2024,CMIG3
4,2180.0,57440.0,2710.0,8910.0,11630.0,9450.0,25410.0,11.54,735.848.000,1.465.523.000,2.201.371.000,31/03/2024,CMIG3
5,1540.0,55000.0,2630.0,7200.0,9830.0,8290.0,24650.0,11.20,735.848.000,1.465.523.000,2.201.371.000,31/12/2023,CMIG3
6,2360.0,56170.0,1160.0,10940.0,12110.0,9750.0,24430.0,11.10,735.848.000,1.465.523.000,2.201.371.000,30/09/2023,CMIG3
7,2180.0,54540.0,951.75,10880.0,11830.0,9650.0,23610.0,10.72,735.848.000,1.465.523.000,2.201.371.000,30/06/2023,CMIG3
8,1600.0,54090.0,1090.0,9190.0,10280.0,8680.0,22790.0,10.35,735.848.000,1.465.523.000,2.201.371.000,31/03/2023,CMIG3
9,1440.0,53670.0,955.5,9620.0,10580.0,9140.0,21780.0,9.89,735.848.000,1.465.523.000,2.201.371.000,31/12/2022,CMIG3
10,1990.0,54510.0,1190.0,10180.0,11370.0,9380.0,21070.0,9.57,735.848.000,1.465.523.000,2.201.371.000,30/09/2022,CMIG3
11,1870.0,53220.0,1000.0,10180.0,11180.0,9320.0,20360.0,9.25,735.848.000,1.465.523.000,2.201.371.000,30/06/2022,CMIG3
12,1410.0,51070.0,1120.0,8730.0,9850.0,8440.0,20670.0,12.20,566.037.000,1.127.325.000,1.693.362.000,31/03/2022,CMIG3
13,825.21,52050.0,1470.0,9900.0,11360.0,10540.0,19460.0,11.49,566.037.000,1.127.325.000,1.693.362.000,31/12/2021,CMIG3
14,827.78,53120.0,1570.0,9780.0,11350.0,10520.0,20260.0,11.97,566.037.000,1.127.325.000,1.693.362.000,30/09/2021,CMIG3
15,2660.0,53840.0,1410.0,11910.0,13320.0,10660.0,19840.0,11.72,566.037.000,1.127.325.000,1.693.362.000,30/06/2021,CMIG3
16,3330.0,53010.0,1630.0,13040.0,14670.0,11330.0,17890.0,10.57,566.037.000,1.127.325.000,1.693.362.000,31/03/2021,CMIG3
17,1680.0,54080.0,2060.0,12960.0,15020.0,13340.0,17470.0,11.50,507.670.000,1.011.082.000,1.518.752.000,31/12/2020,CMIG3
18,1420.0,53330.0,2370.0,13730.0,16110.0,14690.0,17300.0,11.39,507.670.000,1.011.082.000,1.518.752.000,30/09/2020,CMIG3
19,971.31,52540.0,3000.0,12860.0,15860.0,14890.0,16870.0,11.57,487.614.000,971.138.000,1.458.752.000,30/06/2020,CMIG3
20,795.73,50380.0,3070.0,12690.0,15760.0,14970.0,15830.0,10.85,487.614.000,971.138.000,1.458.752.000,31/03/2020,CMIG3
21,535.76,49930.0,2750.0,12030.0,14780.0,14240.0,15890.0,10.89,487.614.000,971.138.000,1.458.752.000,31/12/2019,CMIG3
22,694.97,50060.0,2770.0,12410.0,15180.0,14490.0,17210.0,11.80,487.614.000,971.138.000,1.458.752.000,30/09/2019,CMIG3
23,748.54,65560.0,2950.0,10930.0,13880.0,13130.0,17490.0,11.99,487.614.000,971.138.000,1.458.752.000,30/06/2019,CMIG3
24,796.44,60210.0,2650.0,11490.0,14140.0,13340.0,15370.0,10.54,487.614.000,971.138.000,1.458.752.000,31/03/2019,CMIG3
25,890.8,59850.0,2200.0,12570.0,14770.0,13880.0,14580.0,9.99,487.614.000,971.138.000,1.458.752.000,31/12/2018,CMIG3
26,1490.0,43180.0,2390.0,13000.0,15390.0,13900.0,14970.0,10.26,487.614.000,971.138.000,1.458.752.000,30/09/2018,CMIG3
27,940.94,41740.0,2740.0,11860.0,14600.0,13660.0,14720.0,10.09,487.614.000,971.138.000,1.458.752.000,30/06/2018,CMIG3
28,422.33,40640.0,2590.0,11110.0,13700.0,13280.0,14740.0,11.71,420.765.000,838.077.000,1.258.842.000,31/03/2018,CMIG3
29,1030.0,42240.0,2370.0,12030.0,14400.0,13370.0,14330.0,11.38,420.765.000,838.077.000,1.258.842.000,31/12/2017,CMIG3
30,582.38,41830.0,5200.0,8860.0,14060.0,13470.0,13280.0,10.55,420.765.000,838.077.000,1.258.842.000,30/09/2017,CMIG3
31,946.1,41920.0,5190.0,9410.0,14610.0,13660.0,13370.0,10.62,420.765.000,838.077.000,1.258.842.000,30/06/2017,CMIG3
32,842.27,41760.0,4970.0,9760.0,14730.0,13890.0,13290.0,10.56,420.765.000,838.077.000,1.258.842.000,31/03/2017,CMIG3
33,995.13,42040.0,4840.0,10340.0,15180.0,14180.0,12930.0,10.27,420.765.000,838.077.000,1.258.842.000,31/12/2016,CMIG3
34,1690.0,43190.0,5930.0,10340.0,16270.0,14580.0,14250.0,11.32,420.765.000,838.077.000,1.258.842.000,30/09/2016,CMIG3
35,1500.0,42740.0,4620.0,10830.0,15450.0,13950.0,13790.0,10.96,420.765.000,838.077.000,1.258.842.000,30/06/2016,CMIG3
36,1190.0,41400.0,4910.0,10390.0,15300.0,14110.0,12960.0,10.30,420.765.000,838.077.000,1.258.842.000,31/03/2016,CMIG3
37,924.63,40860.0,6300.0,8870.0,15170.0,14240.0,12980.0,10.31,420.765.000,838.077.000,1.258.842.000,31/12/2015,CMIG3
38,1610.0,38580.0,4560.0,9290.0,13850.0,12250.0,14300.0,11.36,420.765.000,838.077.000,1.258.842.000,30/09/2015,CMIG3
39,757.02,37110.0,4750.0,8290.0,13040.0,12280.0,14110.0,11.21,420.765.000,838.077.000,1.258.842.000,30/06/2015,CMIG3
40,617.57,36380.0,4610.0,8450.0,13060.0,12440.0,12780.0,10.15,420.765.000,838.077.000,1.258.842.000,31/03/2015,CMIG3
41,887.14,35000.0,5290.0,8220.0,13510.0,12620.0,11280.0,8.96,420.765.000,838.077.000,1.258.842.000,31/12/2014,CMIG3
42,1330.0,31930.0,4700.0,7110.0,11810.0,10480.0,12900.0,10.25,420.765.000,838.077.000,1.258.842.000,30/09/2014,CMIG3
43,1990.0,32740.000000000004,4460.0,7100.0,11550.0,9570.0,12870.0,10.22,420.765.000,838.077.000,1.258.842.000,30/06/2014,CMIG3
44,1110.0,31730.0,2330.0,7110.0,9430.0,8320.0,13890.0,11.03,420.765.000,838.077.000,1.258.842.000,31/03/2014,CMIG3
45,2200.0,29810.0,2240.0,7220.0,9460.0,7260.0,12640.0,10.04,420.765.000,838.077.000,1.258.842.000,31/12/2013,CMIG3
46,2110.0,30710.0,2490.0,7050.0,9540.0,7430.0,13200.0,13.71,420.765.000,541.907.000,962.672.000,30/09/2013,CMIG3
47,1630.0,30080.0,2420.0,7040.0,9460.0,7830.0,12410.0,12.89,420.765.000,541.907.000,962.672.000,30/06/2013,CMIG3
48,2040.0,30810.0,6330.0,3500.0,9830.0,7790.0,12410.0,14.55,372.837.000,480.181.000,853.018.000,31/03/2013,CMIG3
49,2490.0,40770.0,7110.0,9060.0,16170.000000000002,13680.0,12040.0,14.13,372.837.000,479.818.000,852.655.000,31/12/2012,CMIG3
50,2540.0,39220.0,6930.0,9680.0,16610.0,14070.0,13830.0,16.22,372.837.000,480.181.000,853.018.000,30/09/2012,CMIG3
51,2340.0,37560.0,9070.0,6970.0,16040.0,13710.0,12900.0,15.12,372.837.000,480.181.000,853.018.000,30/06/2012,CMIG3
52,2230.0,37850.0,4790.0,10630.0,15420.0,13190.0,12370.0,18.13,298.270.000,384.145.000,682.415.000,31/03/2012,CMIG3
53,2860.0,37360.0,7820.0,7960.0,15780.0,12920.0,11740.0,17.21,298.270.000,384.145.000,682.415.000,31/12/2011,CMIG3
54,3850.0,36940.0,3870.0,10200.0,14070.0,10220.0,13120.0,19.22,298.269.668,384.144.914,682.414.582,30/09/2011,CMIG3
55,3040.0,35270.0,7240.0,6640.0,13880.0,10840.0,12460.0,18.25,298.269.668,384.144.914,682.414.582,30/06/2011,CMIG3
56,2730.0,34310.0,3760.0,9560.0,13320.0,10580.0,12000.0,17.59,298.270.000,384.145.000,682.415.000,31/03/2011,CMIG3
57,2980.0,33560.0,2200.0,11020.0,13230.0,10250.0,11480.0,16.82,298.270.000,384.145.000,682.415.000,31/12/2010,CMIG3
58,4180.0,31760.0,1750.0,11030.0,12780.0,8610.0,11570.0,16.95,298.270.000,384.145.000,682.415.000,30/09/2010,CMIG3
59,3750.0,33060.0,6920.0,5740.0,12650.0,8900.0,12190.0,17.86,298.270.000,384.145.000,682.415.000,30/06/2010,CMIG3
60,4490.0,31990.0,1700.0,10120.0,11830.0,7340.0,11690.0,18.84,271.154.000,349.223.000,620.377.000,31/03/2010,CMIG3
61,4420.0,28870.0,4280.0,7010.0,11290.0,6870.0,10280.0,16.56,271.154.000,349.223.000,620.377.000,31/12/2009,CMIG3
62,2770.0,26920.0,1710.0,6360.0,8070.0,5300.0,10770.0,17.36,271.154.000,349.223.000,620.377.000,30/09/2009,CMIG3
63,2250.0,25750.0,1580.0,6210.0,7790.0,5540.0,10210.0,16.46,271.154.000,349.223.000,620.377.000,30/06/2009,CMIG3
64,2710.0,25130.0,1350.0,6230.0,7580.0,4870.0,9690.0,19.52,216.923.000,279.378.000,496.301.000,31/03/2009,CMIG3
65,2280.0,24340.0,1280.0,6060.0,7340.0,5060.0,9350.0,18.84,216.923.000,279.378.000,496.301.000,31/12/2008,CMIG3
66,3010.0,25130.0,797.82,6570.0,7370.0,4360.0,10030.0,20.21,216.923.000,279.378.000,496.301.000,30/09/2008,CMIG3
67,2000.0,23850.0,633.81,6440.0,7080.0,5070.0,9520.0,19.17,216.923.000,279.378.000,496.301.000,30/06/2008,CMIG3
68,2460.0,24730.0,1140.0,6590.0,7730.0,5270.0,8880.0,18.26,212.622.000,273.839.000,486.461.000,31/03/2008,CMIG3
69,2070.0,24270.0,1020.0,6620.0,7640.0,5570.0,8390.0,17.25,212.622.000,273.839.000,486.461.000,31/12/2007,CMIG3
70,2410.0,25460.0,1430.0,6200.0,7630.0,5220.0,8990.0,18.48,212.622.000,273.839.000,486.461.000,30/09/2007,CMIG3
71,1640.0,24380.0,1360.0,6250.0,7610.0,5970.0,8440.0,17.36,212.622.000,273.839.000,486.461.000,30/06/2007,CMIG3
72,1880.0,23980.0,1120.0,6680.0,7800.0,5910.0,7930.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,31/03/2007,CMIG3
73,1380.0,23210.0,833.95,6810.0,7650.0,6270.0,7520.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,31/12/2006,CMIG3
74,2029.9999999999998,24490.0,2640.0,5570.0,8220.0,6180.0,8130.000000000001,0.05,70.874.168.000,91.279.651.000,162.153.819.000,30/09/2006,CMIG3
75,1010.0,20480.0,1140.0,4710.0,5850.0,4850.0,7680.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,30/06/2006,CMIG3
76,1440.0,20320.0,1200.0,4700.0,5900.0,4460.0,7520.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,31/03/2006,CMIG3
77,1340.0,19840.0,984.93,3950.0,4940.0,3590.0,7180.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,31/12/2005,CMIG3
78,1300.0,19000.0,984.29,3670.0,4660.0,3360.0,8460.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,30/09/2005,CMIG3
79,970.97,18310.0,968.58,3540.0,4510.0,3540.0,8010.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,30/06/2005,CMIG3
80,918.81,17750.0,1510.0,2730.0,4240.0,3320.0,7810.0,0.05,70.874.168.000,91.279.651.000,162.153.819.000,31/03/2005,CMIG3
81,896.22,16780.0,1420.0,2800.0,4220.0,3320.0,7250.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,31/12/2004,CMIG3
82,1010.0,16420.0,1610.0,2470.0,4080.0,3070.0,7190.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,30/09/2004,CMIG3
83,596.88,15900.0,1680.0,2300.0,3980.0,3380.0,6920.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,30/06/2004,CMIG3
84,447.08,15510.0,1610.0,2230.0,3840.0,3390.0,6850.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,31/03/2004,CMIG3
85,440.48,15020.0,1590.0,2270.0,3860.0,3420.0,6560.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,31/12/2003,CMIG3
86,292.82,14690.0,981.34,2480.0,3460.0,3170.0,6490.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,30/09/2003,CMIG3
87,274.36,14490.0,679.57,2490.0,3170.0,2900.0,6220.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,30/06/2003,CMIG3
88,278.34,14290.0,949.65,2670.0,3620.0,3340.0,5830.0,0.04,70.874.168.000,91.279.651.000,162.153.819.000,31/03/2003,CMIG3
